architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
BiLSTM_L1_U8,2.2612051169077554,2.190102974573771,0.018334629635016125,0.00020228430723125845,0.13540405531724295,0.000747345593251755,142772.40625,16844.08796196053,0.1020881434281667,0.002722191785702792
BiLSTM_L1_U8,2.2115872701009116,2.1404922803243003,0.023612389340996742,0.0007050499393138339,0.15365174412727356,0.0023011984613613853,69016.41276041667,12650.297219235224,0.0930430640776952,0.006379940892248381
BiLSTM_L1_U8,2.3511197566986084,2.275786558787028,0.010079693359633287,2.8324220910178925e-05,0.10039760917425156,0.00014100114648426883,132021.55729166666,9266.232605582754,0.061613341172536217,0.0030335475288651536
BiLSTM_L1_U8,2.405381997426351,2.330524285634359,0.007715503374735515,9.906433123143478e-05,0.08783673495054245,0.0005628859918138075,294396.3333333333,8203.452689962827,0.0617476279536883,0.0008002590557654006
BiLSTM_L1_U8,2.3059732913970947,2.229755481084188,0.02067626329759757,0.0004110105359270865,0.1437876671552658,0.0014332196535968738,68454.09765625,32031.265093654267,0.08708801617225011,0.005423462596432529
BiLSTM_L1_U8,2.243393659591675,2.1670949459075928,0.02616840290526549,0.00047489948656151355,0.16176207860310873,0.0014664407482948597,129351.9140625,33361.677102266105,0.1014013613263766,0.0022244018847451066
BiLSTM_L1_U8,2.295328934987386,2.2204643885294595,0.021159715329607327,0.0007088114932146042,0.14545013507207236,0.0024414125106958094,122613.97395833333,6598.361532880677,0.10520295550425847,0.00014928487021413848
BiLSTM_L1_U8,2.3631280263264975,2.286096731821696,0.010928027021388212,0.00012879921773884884,0.10453599691390991,0.0006153008561867518,55235.337239583336,8342.087220763584,0.04627714057763418,0.0026506294925937313
BiLSTM_L1_U8,2.3278815746307373,2.255983591079712,0.019248012453317642,0.00046754196732661635,0.1387303670247396,0.0016872981093073928,335315.5104166667,112786.77131126098,0.09452263762553532,0.0021217829470910696
BiLSTM_L1_U8,2.203641891479492,2.1331029733022056,0.017915249491731327,0.0004102807719047308,0.13384204109509787,0.0015281555758821844,1137841.875,193932.60247937136,0.08681379506985347,0.0009334706654131718
