user,data_point,mse
user1,120,0.037503608
user1,121,0.037475668
user1,122,0.037270196
user1,123,0.0835897
user1,124,0.042666353
user1,125,0.03604283
user1,126,0.036953174
user1,127,0.037509184
user1,128,0.0368737
user1,129,0.039131258
user1,130,0.041843813
user1,131,0.042932227
user1,132,0.040296696
user1,133,0.03872991
user1,134,0.035367172
user1,135,0.035437025
user1,136,0.035671923
user1,137,0.03538239
user1,138,0.039098598
user1,139,0.040874086
user1,140,0.039511424
user1,141,0.036711164
user1,142,0.03746482
user1,143,0.037884608
user1,144,0.037823737
user1,145,0.03892006
user1,146,0.038248114
user1,147,0.04061365
user1,148,0.036470115
user1,149,0.037814938
user1,150,0.03921955
user1,151,0.04020433
user1,152,0.038969107
user1,153,0.037627313
user1,154,0.035817288
user1,155,0.0870895
user1,156,0.038124528
user1,157,0.07553373
user1,158,0.059219122
user1,159,0.03618192
user1,160,0.035963807
user1,161,0.03563014
user1,162,0.037005723
user1,163,0.03701901
user1,164,0.036616895
user1,165,0.035404492
user1,166,0.035907634
user1,167,0.035564173
user1,168,0.03538284
user1,169,0.035739005
user1,170,0.035484724
user1,171,0.03539025
user1,172,0.03537107
user1,173,0.037169773
user1,174,0.036945973
user1,175,0.03736327
user1,176,0.03694747
user1,177,0.03727285
user1,178,0.03611308
user1,179,0.09934242
user1,180,0.06462672
user1,181,0.06822372
user1,182,0.056964092
user1,183,0.0499033
user1,184,0.03969335
user1,185,0.036851205
user1,186,0.035391454
user1,187,0.035377916
user1,188,0.035406034
user1,189,0.03938063
user1,190,0.0353783
user1,191,0.03537559
user1,192,0.035430744
user1,193,0.035536896
user1,194,0.03544503
user1,195,0.03783742
user1,196,0.037383385
user1,197,0.036921572
user1,198,0.037258007
user1,199,0.03731311
user1,200,0.037498496
user1,201,0.03794155
user1,202,0.03869299
user1,203,0.040854864
user1,204,0.039656427
user1,205,0.039868318
user1,206,0.040350005
user1,207,0.03866968
user1,208,0.036203753
user1,209,0.03656143
user1,210,0.035926603
user1,211,0.03589514
user1,212,0.036044765
user1,213,0.03578582
user1,214,0.03586512
user1,215,0.035891905
user1,216,0.035940304
user1,217,0.036017228
user1,218,0.03591598
user1,219,0.08235999
user1,220,0.037607804
user1,221,0.035653677
user1,222,0.035966296
user1,223,0.035606556
user1,224,0.03550651
user1,225,0.035432663
user1,226,0.03548928
user1,227,0.10144551
user1,228,0.1951696
user1,229,0.045058392
user1,230,0.0524596
user1,231,0.040495403
user1,232,0.037378028
user1,233,0.035425212
user1,234,0.035509415
user1,235,0.036660396
user1,236,0.035385884
user1,237,0.03561251
user1,238,0.035649173
user1,239,0.035995524
user1,240,0.03629971
user1,241,0.036786694
user1,242,0.03691016
user1,243,0.040619794
user1,244,0.036437772
user1,245,0.03591987
user1,246,0.035646148
user1,247,0.036394514
user1,248,0.03663849
user1,249,0.036735747
user1,250,0.03707414
user1,251,0.037503626
user1,252,0.036593083
user1,253,0.11100173
user1,254,0.055211544
user1,255,0.03599503
user1,256,0.035367038
user1,257,0.037241142
user1,258,0.035501815
user1,259,0.035664827
user1,260,0.035369627
user1,261,0.035842247
user1,262,0.036016814
user1,263,0.036031697
user1,264,0.035965327
user1,265,0.03627102
user1,266,0.036012445
user1,267,0.042248096
user1,268,0.03683556
user1,269,0.038509175
user1,270,0.04485712
user1,271,0.035464495
user1,272,0.03536955
user1,273,0.03543844
user1,274,0.03545613
user1,275,0.035591446
user1,276,0.03737748
user1,277,0.035366993
user1,278,0.066133514
user1,279,0.03574866
user1,280,0.035788212
user1,281,0.037178233
user1,282,0.03587992
user1,283,0.038278464
user1,284,0.03636848
user1,285,0.036279835
user1,286,0.036856614
user1,287,0.037243616
user1,288,0.03726341
user1,289,0.036940426
user1,290,0.036976345
user1,291,0.03839526
user1,292,0.035391476
user1,293,0.036659088
user1,294,0.03633931
user1,295,0.037454445
user1,296,0.03782692
user1,297,0.038147192
user1,298,0.037234016
user1,299,0.036739137
user1,300,0.037496153
user1,301,0.037503205
user1,302,0.035829425
user1,303,0.035380255
user1,304,0.0357346
user1,305,0.035773054
user1,306,0.03765231
user1,307,0.035762258
user1,308,0.035581347
user1,309,0.035766788
user1,310,0.035939433
user1,311,0.03630205
user1,312,0.036164958
user1,313,0.035382073
user1,314,0.035626754
user1,315,0.04459348
user1,316,0.035385944
user1,317,0.035415333
user1,318,0.035810616
user1,319,0.035684373
user1,320,0.035630092
user1,321,0.035474923
user1,322,0.03541648
user1,323,0.035891596
user1,324,0.035518143
user1,325,0.035382308
user1,326,0.03554014
user1,327,0.035898652
user1,328,0.035366822
user1,329,0.03771869
user1,330,0.038861547
user1,331,0.036442943
user1,332,0.035725035
user1,333,0.035912476
user1,334,0.037086353
user1,335,0.03670825
user1,336,0.035778724
user1,337,0.036946956
user1,338,0.03698353
user1,339,0.039444905
user1,340,0.04638889
user1,341,0.036850374
user1,342,0.03563904
user1,343,0.037662707
user1,344,0.037178252
user1,345,0.036761045
user1,346,0.037794
user1,347,0.03869652
user1,348,0.035438266
user1,349,0.036154177
user1,350,0.036252864
user1,351,0.03832868
user1,352,0.03617674
user1,353,0.03560502
user1,354,0.03605496
user1,355,0.036445808
user1,356,0.035814818
user1,357,0.03630077
user1,358,0.035811894
user1,359,0.036591467
user1,360,0.07011981
user1,361,0.03804392
user1,362,0.03806063
user1,363,0.036541767
user1,364,0.048690025
user1,365,0.036995523
user1,366,0.036423482
user1,367,0.038660567
user1,368,0.03760888
user1,369,0.036901236
user1,370,0.037575323
user1,371,0.038168054
user1,372,0.040973697
user1,373,0.04122346
user1,374,0.03679587
user1,375,0.036240295
user1,376,0.035375632
user1,377,0.037728332
user1,378,0.039898183
user1,379,0.035938524
user1,380,0.036337554
user1,381,0.035694573
user1,382,0.035692036
user1,383,0.036553204
user1,384,0.03639435
user1,385,0.037067108
user1,386,0.037265074
user1,387,0.035915744
user1,388,0.04585832
user1,389,0.03689523
user1,390,0.03627123
user1,391,0.036674622
user1,392,0.038318455
user1,393,0.03769546
user1,394,0.035385486
user1,395,0.03555486
user1,396,0.036111508
user1,397,0.03592778
user1,398,0.035378136
user1,399,0.035738513
user1,400,0.03546457
user1,401,0.036248147
user1,402,0.03697636
user1,403,0.037693057
user1,404,0.035716657
user1,405,0.035368953
user1,406,0.03650647
user1,407,0.03646056
user1,408,0.037184503
user1,409,0.037502542
user1,410,0.037336074
user1,411,0.03546588
user1,412,0.04346837
user1,413,0.035400704
user1,414,0.035810724
user1,415,0.037737604
user1,416,0.03959999
user1,417,0.0394341
user1,418,0.043498177
user1,419,0.045371376
user1,420,0.044248786
user1,421,0.044303533
user1,422,0.04284502
user1,423,0.036747936
user1,424,0.036583673
user1,425,0.036844727
user1,426,0.038087443
user1,427,0.036610123
user1,428,0.03830385
user1,429,0.037356254
user1,430,0.037575953
user1,431,0.03537284
user1,432,0.03758473
user1,433,0.037808545
user1,434,0.037073176
user1,435,0.03546864
user1,436,0.044661585
user1,437,0.040731337
user1,438,0.040667728
user1,439,0.041779198
user1,440,0.042552784
user1,441,0.039218985
user1,442,0.03819389
user1,443,0.040067893
user1,444,0.03953081
user1,445,0.037808616
user1,446,0.035367858
user1,447,0.03539465
user1,448,0.0354194
user1,449,0.035401937
user1,450,0.03775314
user1,451,0.03773717
user1,452,0.036031432
user1,453,0.03619971
user1,454,0.03613182
user1,455,0.036645643
user1,456,0.0368678
user1,457,0.037124977
user1,458,0.03659169
user1,459,0.036244374
user1,460,0.035374846
user1,461,0.03816634
user1,462,0.03918972
user1,463,0.039082233
user1,464,0.039858423
user1,465,0.040751036
user1,466,0.040916882
user1,467,0.040232245
user1,468,0.038807318
user1,469,0.037922975
user1,470,0.03681314
user1,471,0.036177747
user1,472,0.035660833
user1,473,0.035486057
user1,474,0.035488803
user1,475,0.036389567
user1,476,0.03749311
user1,477,0.036503866
user1,478,0.03837378
user1,479,0.03806704
user1,480,0.037722375
user1,481,0.037639942
user1,482,0.036449075
user1,483,0.036521904
user1,484,0.039364077
user1,485,0.039228294
user1,486,0.039695483
user1,487,0.03964386
user1,488,0.039518174
user1,489,0.039196335
user1,490,0.0381721
user1,491,0.039688133
user1,492,0.03632456
user1,493,0.037404403
user1,494,0.058699172
user1,495,0.036162026
user1,496,0.035897113
user1,497,0.035502438
user1,498,0.038692925
user1,499,0.035671134
user1,500,0.035429817
user1,501,0.03628055
user1,502,0.03583777
user1,503,0.036401235
user1,504,0.037023023
user1,505,0.037255455
user1,506,0.03674095
user1,507,0.036184024
user1,508,0.04250779
user1,509,0.039693613
user1,510,0.04045474
user1,511,0.04094044
user1,512,0.04119514
user1,513,0.041742686
user1,514,0.041807875
user1,515,0.041011825
user1,516,0.040542502
user1,517,0.038896654
user1,518,0.038541496
user1,519,0.036504984
user1,520,0.035717834
user1,521,0.03603039
user1,522,0.03636246
user1,523,0.035922784
user1,524,0.035808247
user1,525,0.03656356
user1,526,0.036202747
user1,527,0.036148973
user1,528,0.03624113
user1,529,0.03616673
user1,530,0.03606358
user1,531,0.036889143
user1,532,0.040674742
user1,533,0.039117243
user1,534,0.040613983
user1,535,0.040150467
user1,536,0.040090147
user1,537,0.040506538
user1,538,0.0411871
user1,539,0.041112736
user1,540,0.041072685
user1,541,0.03823824
user1,542,0.035971954
user1,543,0.036063652
user1,544,0.03573895
user1,545,0.03541597
user1,546,0.03898034
user1,547,0.035923563
user1,548,0.035921432
user1,549,0.03608965
user1,550,0.035720024
user1,551,0.036547896
user1,552,0.037188534
user1,553,0.03822919
user1,554,0.03798722
user1,555,0.03623716
user1,556,0.040571027
user1,557,0.039421577
user1,558,0.04000371
user1,559,0.039914772
user1,560,0.040317003
user1,561,0.040466465
user1,562,0.04026478
user1,563,0.039765697
user1,564,0.03883973
user1,565,0.03737362
user1,566,0.03658169
user1,567,0.03573593
user1,568,0.04537175
user1,569,0.035369594
user1,570,0.037080087
user1,571,0.03667029
user1,572,0.03659039
user1,573,0.036115404
user1,574,0.03554336
user1,575,0.036221042
user1,576,0.035435222
user1,577,0.036386255
user1,578,0.035803314
user1,579,0.036167003
user1,580,0.039113697
user1,581,0.03930885
user1,582,0.03809925
user1,583,0.038294848
user1,584,0.03858002
user1,585,0.038559493
user1,586,0.037741773
user1,587,0.037788335
user1,588,0.03776997
user1,589,0.037010502
user1,590,0.03570871
user1,591,0.03536725
user1,592,0.035412863
user1,593,0.037624657
user1,594,0.035820145
user1,595,0.035753846
user1,596,0.03582696
user1,597,0.035369135
user1,598,0.036524024
user1,599,0.03659355
user1,600,0.036444273
user1,601,0.03755995
user1,602,0.037089102
user1,603,0.035907976
user1,604,0.041130368
user1,605,0.038969334
user1,606,0.036351494
user1,607,0.039029673
user1,608,0.039031498
user1,609,0.038581517
user1,610,0.041016974
user1,611,0.036762793
user1,612,0.038347445
user1,613,0.03825548
user1,614,0.035412498
user1,615,0.073511444
user1,616,0.048854414
user1,617,0.03539735
user1,618,0.0355104
user1,619,0.035377108
user1,620,0.03551658
user1,621,0.035826247
user1,622,0.035860673
user1,623,0.035832576
user1,624,0.036089275
user1,625,0.03706759
user1,626,0.03704452
user1,627,0.036018744
user1,628,0.04116625
user1,629,0.03667181
user1,630,0.037403636
user1,631,0.039009955
user1,632,0.03874837
user1,633,0.037948824
user1,634,0.03783222
user1,635,0.037320487
user1,636,0.035626736
user1,637,0.035377584
user1,638,0.08487125
user1,639,0.087207355
user1,640,0.07889675
user1,641,0.042100467
user1,642,0.03698776
user1,643,0.03569583
user1,644,0.035432987
user1,645,0.035367332
user1,646,0.035397016
user1,647,0.035394084
user1,648,0.035474114
user1,649,0.035570275
user1,650,0.0355143
user1,651,0.039726056
user1,652,0.035955686
user1,653,0.035411242
user1,654,0.036333345
user1,655,0.035718653
user1,656,0.03570905
user1,657,0.035674658
user1,658,0.036681026
user1,659,0.035475984
user1,660,0.1739605
user1,661,0.04004484
user1,662,0.12653902
user1,663,0.09788407
user1,664,0.06329549
user1,665,0.037867155
user1,666,0.03537728
user1,667,0.035436098
user1,668,0.035414346
user1,669,0.035403855
user1,670,0.035518594
user1,671,0.03539406
user1,672,0.035437644
user1,673,0.035373393
user1,674,0.03536803
user1,675,0.037297282
user1,676,0.036121506
user1,677,0.03540086
user1,678,0.035953905
user1,679,0.035408247
user1,680,0.035418
user1,681,0.03546397
user1,682,0.03548906
user1,683,0.17683066
user1,684,0.039269723
user1,685,0.03695819
user1,686,0.13124639
user1,687,0.086745076
user1,688,0.047133766
user1,689,0.036925744
user1,690,0.035473924
user1,691,0.03541863
user1,692,0.035545193
user1,693,0.03608855
user1,694,0.035496704
user1,695,0.036008276
user1,696,0.035547283
user1,697,0.03581622
user1,698,0.035538413
user1,699,0.06934657
user1,700,0.035810687
user1,701,0.035760053
user1,702,0.03679088
user1,703,0.035970323
user1,704,0.036300026
user1,705,0.03636466
user1,706,0.038027976
user1,707,0.17048644
user1,708,0.03536699
user1,709,0.16623941
user1,710,0.16847017
user1,711,0.064321086
user1,712,0.04460465
user1,713,0.03538703
user1,714,0.036273524
user1,715,0.03711977
user1,716,0.036604706
user1,717,0.036856998
user1,718,0.035373602
user1,719,0.03609173
user1,720,0.03541291
user1,721,0.035538726
user1,722,0.035408422
user1,723,0.04420495
user1,724,0.037834987
user1,725,0.035366993
user1,726,0.035404265
user1,727,0.035470646
user1,728,0.035390284
user1,729,0.035541955
user1,730,0.035475772
user1,731,0.036194257
user1,732,0.035630003
user1,733,0.08272387
user1,734,0.16844867
user1,735,0.041649755
user1,736,0.035374038
user1,737,0.03547425
user1,738,0.035366803
user1,739,0.03571736
user1,740,0.036810365
user1,741,0.035896383
user1,742,0.035430748
user1,743,0.035385683
user1,744,0.036117245
user1,745,0.03538458
user1,746,0.035596635
user1,747,0.03803207
user1,748,0.0355037
user1,749,0.036680847
user1,750,0.03638352
user1,751,0.037258677
user1,752,0.036964312
user1,753,0.03599759
user1,754,0.055454053
user1,755,0.035477612
user1,756,0.036567472
user1,757,0.03709478
user1,758,0.037999984
user1,759,0.0362065
user1,760,0.036613274
user1,761,0.037381772
user1,762,0.036934454
user1,763,0.035972025
user1,764,0.03679017
user1,765,0.037978858
user1,766,0.036003105
user1,767,0.035440344
user1,768,0.03833089
user1,769,0.03667527
user1,770,0.03760266
user1,771,0.039488766
user1,772,0.03538404
user1,773,0.035821978
user1,774,0.035687007
user1,775,0.03649974
user1,776,0.035681937
user1,777,0.035380222
user1,778,0.038578324
user1,779,0.03625038
user1,780,0.03711939
user1,781,0.03724031
user1,782,0.040977616
user1,783,0.03586613
user1,784,0.035486434
user1,785,0.036626104
user1,786,0.038386874
user1,787,0.035751108
user1,788,0.037203573
user1,789,0.036912143
user1,790,0.037889734
user1,791,0.03779385
user1,792,0.03826248
user1,793,0.037313066
user1,794,0.036814217
user1,795,0.036012188
user1,796,0.035395388
user1,797,0.03545744
user1,798,0.036750056
user1,799,0.035736743
user1,800,0.035717465
user1,801,0.03543413
user1,802,0.041637376
user1,803,0.039641883
user1,804,0.039643463
user1,805,0.037748747
user1,806,0.03786008
user1,807,0.037286833
user1,808,0.036671918
user1,809,0.037676826
user1,810,0.040519163
user1,811,0.03811833
user1,812,0.037088472
user1,813,0.03698799
user1,814,0.037037317
user1,815,0.037857547
user1,816,0.03645098
user1,817,0.038060404
user1,818,0.037418075
user1,819,0.035424612
user1,820,0.03658018
user1,821,0.039361697
user1,822,0.0397523
user1,823,0.03822818
user1,824,0.036789544
user1,825,0.037590485
user1,826,0.03613858
user1,827,0.038287785
user1,828,0.038804606
user1,829,0.14427558
user1,830,0.18228768
user1,831,0.06672823
user1,832,0.035694703
