user,data_point,mse,time_hour
user1,341,0.036850374,04:00
user1,342,0.03563904,05:00
user1,343,0.037662707,06:00
user1,344,0.037178252,07:00
user1,345,0.036761045,08:00
user1,346,0.037794,09:00
user1,347,0.03869652,10:00
user1,348,0.035438266,11:00
user1,349,0.036154177,12:00
user1,350,0.036252864,13:00
user1,351,0.03832868,14:00
user1,352,0.03617674,15:00
user1,353,0.03560502,16:00
user1,354,0.03605496,17:00
user1,355,0.036445808,18:00
user1,356,0.035814818,19:00
user1,357,0.03630077,20:00
user1,358,0.035811894,21:00
user1,359,0.036591467,22:00
user1,360,0.07011981,23:00
user1,361,0.03804392,00:00
user1,362,0.03806063,01:00
user1,363,0.036541767,02:00
user1,364,0.048690025,03:00
user1,365,0.036995523,04:00
user1,366,0.036423482,05:00
user1,367,0.038660567,06:00
user1,368,0.03760888,07:00
user1,369,0.036901236,08:00
user1,370,0.037575323,09:00
user1,371,0.038168054,10:00
user1,372,0.040973697,11:00
user1,373,0.04122346,12:00
user1,374,0.03679587,13:00
user1,375,0.036240295,14:00
user1,376,0.035375632,15:00
user1,377,0.037728332,16:00
user1,378,0.039898183,17:00
user1,379,0.035938524,18:00
user1,380,0.036337554,19:00
user1,381,0.035694573,20:00
user1,382,0.035692036,21:00
user1,383,0.036553204,22:00
user1,384,0.03639435,23:00
user1,385,0.037067108,00:00
user1,386,0.037265074,01:00
user1,387,0.035915744,02:00
user1,388,0.04585832,03:00
user1,389,0.03689523,04:00
user1,390,0.03627123,05:00
user1,391,0.036674622,06:00
user1,392,0.038318455,07:00
user1,393,0.03769546,08:00
user1,394,0.035385486,09:00
user1,395,0.03555486,10:00
user1,396,0.036111508,11:00
user1,397,0.03592778,12:00
user1,398,0.035378136,13:00
user1,399,0.035738513,14:00
user1,400,0.03546457,15:00
user1,401,0.036248147,16:00
user1,402,0.03697636,17:00
user1,403,0.037693057,18:00
user1,404,0.035716657,19:00
user1,405,0.035368953,20:00
user1,406,0.03650647,21:00
user1,407,0.03646056,22:00
user1,408,0.037184503,23:00
user1,409,0.037502542,00:00
user1,410,0.037336074,01:00
user1,411,0.03546588,02:00
user1,412,0.04346837,03:00
user1,413,0.035400704,04:00
user1,414,0.035810724,05:00
user1,415,0.037737604,06:00
user1,416,0.03959999,07:00
user1,417,0.0394341,08:00
user1,418,0.043498177,09:00
user1,419,0.045371376,10:00
user1,420,0.044248786,11:00
user1,421,0.044303533,12:00
user1,422,0.04284502,13:00
user1,423,0.036747936,14:00
user1,424,0.036583673,15:00
user1,425,0.036844727,16:00
user1,426,0.038087443,17:00
user1,427,0.036610123,18:00
user1,428,0.03830385,19:00
user1,429,0.037356254,20:00
user1,430,0.037575953,21:00
user1,431,0.03537284,22:00
user1,432,0.03758473,23:00
user1,433,0.037808545,00:00
user1,434,0.037073176,01:00
user1,435,0.03546864,02:00
user1,436,0.044661585,03:00
user1,437,0.040731337,04:00
user1,438,0.040667728,05:00
user1,439,0.041779198,06:00
user1,440,0.042552784,07:00
user1,441,0.039218985,08:00
user1,442,0.03819389,09:00
user1,443,0.040067893,10:00
user1,444,0.03953081,11:00
user1,445,0.037808616,12:00
user1,446,0.035367858,13:00
user1,447,0.03539465,14:00
user1,448,0.0354194,15:00
user1,449,0.035401937,16:00
user1,450,0.03775314,17:00
user1,451,0.03773717,18:00
user1,452,0.036031432,19:00
user1,453,0.03619971,20:00
user1,454,0.03613182,21:00
user1,455,0.036645643,22:00
user1,456,0.0368678,23:00
user1,457,0.037124977,00:00
user1,458,0.03659169,01:00
user1,459,0.036244374,02:00
user1,460,0.035374846,03:00
user1,461,0.03816634,04:00
user1,462,0.03918972,05:00
user1,463,0.039082233,06:00
user1,464,0.039858423,07:00
user1,465,0.040751036,08:00
user1,466,0.040916882,09:00
user1,467,0.040232245,10:00
user1,468,0.038807318,11:00
user1,469,0.037922975,12:00
user1,470,0.03681314,13:00
user1,471,0.036177747,14:00
user1,472,0.035660833,15:00
user1,473,0.035486057,16:00
user1,474,0.035488803,17:00
user1,475,0.036389567,18:00
user1,476,0.03749311,19:00
user1,477,0.036503866,20:00
user1,478,0.03837378,21:00
user1,479,0.03806704,22:00
user1,480,0.037722375,23:00
user1,481,0.037639942,00:00
user1,482,0.036449075,01:00
user1,483,0.036521904,02:00
user1,484,0.039364077,03:00
user1,485,0.039228294,04:00
user1,486,0.039695483,05:00
user1,487,0.03964386,06:00
user1,488,0.039518174,07:00
user1,489,0.039196335,08:00
user1,490,0.0381721,09:00
user1,491,0.039688133,10:00
user1,492,0.03632456,11:00
user1,493,0.037404403,12:00
user1,494,0.058699172,13:00
user1,495,0.036162026,14:00
user1,496,0.035897113,15:00
user1,497,0.035502438,16:00
user1,498,0.038692925,17:00
user1,499,0.035671134,18:00
user1,500,0.035429817,19:00
user1,501,0.03628055,20:00
user1,502,0.03583777,21:00
user1,503,0.036401235,22:00
user1,504,0.037023023,23:00
user1,505,0.037255455,00:00
user1,506,0.03674095,01:00
user1,507,0.036184024,02:00
user1,508,0.04250779,03:00
user1,509,0.039693613,04:00
user1,510,0.04045474,05:00
user1,511,0.04094044,06:00
user1,512,0.04119514,07:00
user1,513,0.041742686,08:00
user1,514,0.041807875,09:00
user1,515,0.041011825,10:00
user1,516,0.040542502,11:00
user1,517,0.038896654,12:00
user1,518,0.038541496,13:00
user1,519,0.036504984,14:00
user1,520,0.035717834,15:00
user1,521,0.03603039,16:00
user1,522,0.03636246,17:00
user1,523,0.035922784,18:00
user1,524,0.035808247,19:00
user1,525,0.03656356,20:00
user1,526,0.036202747,21:00
user1,527,0.036148973,22:00
user1,528,0.03624113,23:00
user1,529,0.03616673,00:00
user1,530,0.03606358,01:00
user1,531,0.036889143,02:00
user1,532,0.040674742,03:00
user1,533,0.039117243,04:00
user1,534,0.040613983,05:00
user1,535,0.040150467,06:00
user1,536,0.040090147,07:00
user1,537,0.040506538,08:00
user1,538,0.0411871,09:00
user1,539,0.041112736,10:00
user1,540,0.041072685,11:00
user1,541,0.03823824,12:00
user1,542,0.035971954,13:00
user1,543,0.036063652,14:00
user1,544,0.03573895,15:00
user1,545,0.03541597,16:00
user1,546,0.03898034,17:00
user1,547,0.035923563,18:00
user1,548,0.035921432,19:00
user1,549,0.03608965,20:00
user1,550,0.035720024,21:00
user1,551,0.036547896,22:00
user1,552,0.037188534,23:00
user1,553,0.03822919,00:00
user1,554,0.03798722,01:00
user1,555,0.03623716,02:00
user1,556,0.040571027,03:00
user1,557,0.039421577,04:00
user1,558,0.04000371,05:00
user1,559,0.039914772,06:00
user1,560,0.040317003,07:00
user1,561,0.040466465,08:00
user1,562,0.04026478,09:00
user1,563,0.039765697,10:00
user1,564,0.03883973,11:00
user1,565,0.03737362,12:00
user1,566,0.03658169,13:00
user1,567,0.03573593,14:00
user1,568,0.04537175,15:00
user1,569,0.035369594,16:00
user1,570,0.037080087,17:00
user1,571,0.03667029,18:00
user1,572,0.03659039,19:00
user1,573,0.036115404,20:00
user1,574,0.03554336,21:00
user1,575,0.036221042,22:00
user1,576,0.035435222,23:00
user1,577,0.036386255,00:00
user1,578,0.035803314,01:00
user1,579,0.036167003,02:00
user1,580,0.039113697,03:00
user1,581,0.03930885,04:00
user1,582,0.03809925,05:00
user1,583,0.038294848,06:00
user1,584,0.03858002,07:00
user1,585,0.038559493,08:00
user1,586,0.037741773,09:00
user1,587,0.037788335,10:00
user1,588,0.03776997,11:00
user1,589,0.037010502,12:00
user1,590,0.03570871,13:00
user1,591,0.03536725,14:00
user1,592,0.035412863,15:00
user1,593,0.037624657,16:00
user1,594,0.035820145,17:00
user1,595,0.035753846,18:00
user1,596,0.03582696,19:00
user1,597,0.035369135,20:00
user1,598,0.036524024,21:00
user1,599,0.03659355,22:00
user1,600,0.036444273,23:00
user1,601,0.03755995,00:00
user1,602,0.037089102,01:00
user1,603,0.035907976,02:00
user1,604,0.041130368,03:00
user1,605,0.038969334,04:00
user1,606,0.036351494,05:00
user1,607,0.039029673,06:00
user1,608,0.039031498,07:00
user1,609,0.038581517,08:00
user1,610,0.041016974,09:00
user1,611,0.036762793,10:00
user1,612,0.038347445,11:00
user1,613,0.03825548,12:00
user1,614,0.035412498,13:00
user1,615,0.073511444,14:00
user1,616,0.048854414,15:00
user1,617,0.03539735,16:00
user1,618,0.0355104,17:00
user1,619,0.035377108,18:00
user1,620,0.03551658,19:00
user1,621,0.035826247,20:00
user1,622,0.035860673,21:00
user1,623,0.035832576,22:00
user1,624,0.036089275,23:00
user1,625,0.03706759,00:00
user1,626,0.03704452,01:00
user1,627,0.036018744,02:00
user1,628,0.04116625,03:00
user1,629,0.03667181,04:00
user1,630,0.037403636,05:00
user1,631,0.039009955,06:00
user1,632,0.03874837,07:00
user1,633,0.037948824,08:00
user1,634,0.03783222,09:00
user1,635,0.037320487,10:00
user1,636,0.035626736,11:00
user1,637,0.035377584,12:00
user1,638,0.08487125,13:00
user1,639,0.087207355,14:00
user1,640,0.07889675,15:00
user1,641,0.042100467,16:00
user1,642,0.03698776,17:00
user1,643,0.03569583,18:00
user1,644,0.035432987,19:00
user1,645,0.035367332,20:00
user1,646,0.035397016,21:00
user1,647,0.035394084,22:00
user1,648,0.035474114,23:00
user1,649,0.035570275,00:00
user1,650,0.0355143,01:00
user1,651,0.039726056,02:00
user1,652,0.035955686,03:00
user1,653,0.035411242,04:00
user1,654,0.036333345,05:00
user1,655,0.035718653,06:00
user1,656,0.03570905,07:00
user1,657,0.035674658,08:00
user1,658,0.036681026,09:00
user1,659,0.035475984,10:00
user1,660,0.1739605,11:00
user1,661,0.04004484,12:00
user1,662,0.12653902,13:00
user1,663,0.09788407,14:00
user1,664,0.06329549,15:00
user1,665,0.037867155,16:00
user1,666,0.03537728,17:00
user1,667,0.035436098,18:00
user1,668,0.035414346,19:00
user1,669,0.035403855,20:00
user1,670,0.035518594,21:00
user1,671,0.03539406,22:00
user1,672,0.035437644,23:00
user1,673,0.035373393,00:00
user1,674,0.03536803,01:00
user1,675,0.037297282,02:00
user1,676,0.036121506,03:00
user1,677,0.03540086,04:00
user1,678,0.035953905,05:00
user1,679,0.035408247,06:00
user1,680,0.035418,07:00
user1,681,0.03546397,08:00
user1,682,0.03548906,09:00
user1,683,0.17683066,10:00
user1,684,0.039269723,11:00
user1,685,0.03695819,12:00
user1,686,0.13124639,13:00
user1,687,0.086745076,14:00
user1,688,0.047133766,15:00
user1,689,0.036925744,16:00
user1,690,0.035473924,17:00
user1,691,0.03541863,18:00
user1,692,0.035545193,19:00
user1,693,0.03608855,20:00
user1,694,0.035496704,21:00
user1,695,0.036008276,22:00
user1,696,0.035547283,23:00
user1,697,0.03581622,00:00
user1,698,0.035538413,01:00
user1,699,0.06934657,02:00
user1,700,0.035810687,03:00
user1,701,0.035760053,04:00
user1,702,0.03679088,05:00
user1,703,0.035970323,06:00
user1,704,0.036300026,07:00
user1,705,0.03636466,08:00
user1,706,0.038027976,09:00
user1,707,0.17048644,10:00
user1,708,0.03536699,11:00
user1,709,0.16623941,12:00
user1,710,0.16847017,13:00
user1,711,0.064321086,14:00
user1,712,0.04460465,15:00
user1,713,0.03538703,16:00
user1,714,0.036273524,17:00
user1,715,0.03711977,18:00
user1,716,0.036604706,19:00
user1,717,0.036856998,20:00
user1,718,0.035373602,21:00
user1,719,0.03609173,22:00
user1,720,0.03541291,23:00
user1,721,0.035538726,00:00
user1,722,0.035408422,01:00
user1,723,0.04420495,02:00
user1,724,0.037834987,03:00
user1,725,0.035366993,04:00
user1,726,0.035404265,05:00
user1,727,0.035470646,06:00
user1,728,0.035390284,07:00
user1,729,0.035541955,08:00
user1,730,0.035475772,09:00
user1,731,0.036194257,10:00
user1,732,0.035630003,11:00
user1,733,0.08272387,12:00
user1,734,0.16844867,13:00
user1,735,0.041649755,14:00
user1,736,0.035374038,15:00
user1,737,0.03547425,16:00
user1,738,0.035366803,17:00
user1,739,0.03571736,18:00
user1,740,0.036810365,19:00
user1,741,0.035896383,20:00
user1,742,0.035430748,21:00
user1,743,0.035385683,22:00
user1,744,0.036117245,23:00
user1,745,0.03538458,00:00
user1,746,0.035596635,01:00
user1,747,0.03803207,02:00
user1,748,0.0355037,03:00
user1,749,0.036680847,04:00
user1,750,0.03638352,05:00
user1,751,0.037258677,06:00
user1,752,0.036964312,07:00
user1,753,0.03599759,08:00
user1,754,0.055454053,09:00
user1,755,0.035477612,10:00
user1,756,0.036567472,11:00
user1,757,0.03709478,12:00
user1,758,0.037999984,13:00
user1,759,0.0362065,14:00
user1,760,0.036613274,15:00
user1,761,0.037381772,16:00
user1,762,0.036934454,17:00
user1,763,0.035972025,18:00
user1,764,0.03679017,19:00
user1,765,0.037978858,20:00
user1,766,0.036003105,21:00
user1,767,0.035440344,22:00
user1,768,0.03833089,23:00
user1,769,0.03667527,00:00
user1,770,0.03760266,01:00
user1,771,0.039488766,02:00
user1,772,0.03538404,03:00
user1,773,0.035821978,04:00
user1,774,0.035687007,05:00
user1,775,0.03649974,06:00
user1,776,0.035681937,07:00
user1,777,0.035380222,08:00
user1,778,0.038578324,09:00
user1,779,0.03625038,10:00
user1,780,0.03711939,11:00
user1,781,0.03724031,12:00
user1,782,0.040977616,13:00
user1,783,0.03586613,14:00
user1,784,0.035486434,15:00
user1,785,0.036626104,16:00
user1,786,0.038386874,17:00
user1,787,0.035751108,18:00
user1,788,0.037203573,19:00
user1,789,0.036912143,20:00
user1,790,0.037889734,21:00
user1,791,0.03779385,22:00
user1,792,0.03826248,23:00
user1,793,0.037313066,00:00
user1,794,0.036814217,01:00
user1,795,0.036012188,02:00
user1,796,0.035395388,03:00
user1,797,0.03545744,04:00
user1,798,0.036750056,05:00
user1,799,0.035736743,06:00
user1,800,0.035717465,07:00
user1,801,0.03543413,08:00
user1,802,0.041637376,09:00
user1,803,0.039641883,10:00
user1,804,0.039643463,11:00
user1,805,0.037748747,12:00
user1,806,0.03786008,13:00
user1,807,0.037286833,14:00
user1,808,0.036671918,15:00
user1,809,0.037676826,16:00
user1,810,0.040519163,17:00
user1,811,0.03811833,18:00
user1,812,0.037088472,19:00
user1,813,0.03698799,20:00
user1,814,0.037037317,21:00
user1,815,0.037857547,22:00
user1,816,0.03645098,23:00
user1,817,0.038060404,00:00
user1,818,0.037418075,01:00
user1,819,0.035424612,02:00
user1,820,0.03658018,03:00
user1,821,0.039361697,04:00
user1,822,0.0397523,05:00
user1,823,0.03822818,06:00
user1,824,0.036789544,07:00
user1,825,0.037590485,08:00
user1,826,0.03613858,09:00
user1,827,0.038287785,10:00
user1,828,0.038804606,11:00
user1,829,0.14427558,12:00
user1,830,0.18228768,13:00
user1,831,0.06672823,14:00
user1,832,0.035694703,15:00
