user,data_point,mse,time_hour
user6,378,0.042506203,17:00
user6,379,0.03100469,18:00
user6,380,0.030801777,19:00
user6,381,0.032718066,20:00
user6,382,0.03398787,21:00
user6,383,0.03472941,22:00
user6,384,0.035441518,23:00
user6,385,0.035907183,00:00
user6,386,0.03618171,01:00
user6,387,0.035641566,02:00
user6,388,0.030739533,03:00
user6,389,0.0398199,04:00
user6,390,0.030751176,05:00
user6,391,0.031849958,06:00
user6,392,0.031879432,07:00
user6,393,0.03133499,08:00
user6,394,0.03082659,09:00
user6,395,0.042148132,10:00
user6,396,0.038840733,11:00
user6,397,0.038230717,12:00
user6,398,0.03829648,13:00
user6,399,0.0426442,14:00
user6,400,0.07813193,15:00
user6,401,0.05198262,16:00
user6,402,0.038029388,17:00
user6,403,0.031629063,18:00
user6,404,0.030742228,19:00
user6,405,0.031951908,20:00
user6,406,0.03307161,21:00
user6,407,0.03414393,22:00
user6,408,0.034920774,23:00
user6,409,0.035543673,00:00
user6,410,0.0355986,01:00
user6,411,0.034263022,02:00
user6,412,0.0341736,03:00
user6,413,0.030716754,04:00
user6,414,0.03225749,05:00
user6,415,0.03118002,06:00
user6,416,0.032169096,07:00
user6,417,0.03206428,08:00
user6,418,0.032816432,09:00
user6,419,0.03142518,10:00
user6,420,0.031701498,11:00
user6,421,0.030729085,12:00
user6,422,0.031068036,13:00
user6,423,0.035011083,14:00
user6,424,0.053180236,15:00
user6,425,0.043335773,16:00
user6,426,0.031984527,17:00
user6,427,0.033390842,18:00
user6,428,0.031660534,19:00
user6,429,0.032564495,20:00
user6,430,0.03388823,21:00
user6,431,0.034707073,22:00
user6,432,0.03514902,23:00
user6,433,0.035329144,00:00
user6,434,0.034939185,01:00
user6,435,0.03207,02:00
user6,436,0.0334715,03:00
user6,437,0.030858912,04:00
user6,438,0.031799022,05:00
user6,439,0.033930365,06:00
user6,440,0.033811696,07:00
user6,441,0.033874653,08:00
user6,442,0.03366774,09:00
user6,443,0.032957394,10:00
user6,444,0.032386765,11:00
user6,445,0.03097398,12:00
user6,446,0.031068258,13:00
user6,447,0.035777733,14:00
user6,448,0.037388913,15:00
user6,449,0.035858225,16:00
user6,450,0.032257333,17:00
user6,451,0.03069929,18:00
user6,452,0.031301826,19:00
user6,453,0.03287622,20:00
user6,454,0.03398461,21:00
user6,455,0.03560878,22:00
