architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
BiLSTM_L1_U8,7.338083028793335,7.207145055135091,0.03385909895102183,0.0002981821304835546,0.18400723735491434,0.0008092380476544079,116319.21354166667,5592.24281662126,0.12350426862637202,0.002140333544513048
BiLSTM_L1_U8,6.672337770462036,6.505242347717285,0.0179621372371912,8.652251500462359e-05,0.1340226431687673,0.00032267446113958085,308939.1458333333,3914.479994242597,0.07766155153512955,0.0006267777799100277
BiLSTM_L1_U8,5.8544096151987715,5.736536026000977,0.019298934067289036,0.00013448333257155883,0.13892003893852234,0.0004843958135745273,70519.01041666667,17029.108371677787,0.07810791581869125,0.007790495745758153
BiLSTM_L1_U8,5.725326299667358,5.609923521677653,0.021584339439868927,0.000278872510889221,0.14691405991713205,0.0009474205660263455,159614.61458333334,14828.245724130968,0.06253438691298167,0.0011632202328559855
BiLSTM_L1_U8,6.1231222947438555,6.000060002009074,0.014125555753707886,0.00022319291632912774,0.11884850015242894,0.0009406434508030652,82857.00520833333,6749.276991395117,0.07838969180981319,0.0034278619419591317
BiLSTM_L1_U8,5.97407062848409,5.861297607421875,0.03159067531426748,0.002797906119301825,0.17762253185113272,0.007833668130551495,8531.37890625,6426.012553419442,0.12868081033229828,0.006046615345743493
