architecture,train_time,avg_time_epoch,mse,mse_std,rmse,rmse_std,mape,mape_std,mae,mae_std
BiLSTM_L1_U8,2.9270742734273276,2.84346342086792,0.03428419306874275,0.0005195707516461726,0.18515638510386148,0.0014003292308908497,89424.95833333333,18724.00451290014,0.12194445480902989,0.003726289168213556
BiLSTM_L1_U8,3.2414743105570474,3.1215612093607583,0.017981364702184994,0.00019137654244202705,0.13409334421157837,0.0007133160848675295,309023.2604166667,21517.24196339445,0.07765314728021622,0.0016558146825488794
BiLSTM_L1_U8,3.3773560523986816,3.2944111029307046,0.01933462545275688,0.00018557495416303603,0.13904793560504913,0.0006676612437085084,64019.924479166664,5130.1765438306265,0.07430288940668106,0.0009852748544832324
BiLSTM_L1_U8,3.0656237602233887,2.9801060358683267,0.02218524677058061,0.0003164339905817123,0.14894459148248038,0.0010643960224242565,137258.83333333334,30700.122710222997,0.062674131244421,0.0024208293638814707
BiLSTM_L1_U8,2.8548409938812256,2.7757203578948975,0.013954704627394676,0.00037196112913881257,0.11812307933966319,0.00156948757762636,77943.66927083333,2777.677124752071,0.07762641459703445,0.0014348511248377862
BiLSTM_L1_U8,2.7562723954518638,2.6758159001668296,0.035986715306838356,0.0011635452762145514,0.1896850417057673,0.00307458485553578,7163.579264322917,2694.538867506964,0.12371141463518143,0.002504399923781595
